"entity_name","entity_id","pitch_hand","active_spin_fourseam","active_spin_sinker","active_spin_cutter","active_spin_changeup","active_spin_splitter","active_spin_curve","active_spin_slider","active_spin_sweeper","active_spin_slurve"
"Romero, Tommy",676720,"R","99.7",,,,"90.4",,"55.6",,
"Banda, Anthony",607455,"L","99.6","98.8",,"97.1",,"41.3",,,
"Whitlock, Garrett",676477,"R","99.6","99.6",,"95",,,"25.4","32.3",
"Crawford, Kutter",676710,"R","99.5",,"47.8","98.4","90.4","87.7","29.1",,
"Wentz, Joey",666214,"L","99.5",,"26.4","97.1",,"79.7",,,
"Morgan, Eli",669212,"R","99.5",,,"87.4",,"56.6","23.4",,
"Paddack, Chris",663978,"R","99.5",,,"94.7",,"96.4","19.4",,
"Harvey, Hunter",640451,"R","99.5",,,,"88.5","87.3",,,
"Mahle, Tyler",641816,"R","99.5",,"57.6",,"89.9",,"26.9",,
"Detmers, Reid",672282,"L","99.4","99.4",,"97.3",,"91.2","27.3","54.2",
"Cotton, Jharel",605194,"R","99.4",,,"76.5",,"71.5","37.4",,
"Estévez, Carlos",608032,"R","99.4",,,"88.7",,,"31.9",,
"Gray, Josiah",680686,"R","99.4","97.9","30.1","98.5",,"38.3","25.3",,
"Faedo, Alex",656412,"R","99.4",,,"99.3",,,"17.6",,
"Robles, Hansel",570663,"R","99.4",,,"98.8",,,"34.7",,
"Swanson, Erik",657024,"R","99.4",,,,"93.6",,"30.3",,
"Bautista, Félix",642585,"R","99.4","99.1",,,"88.9",,"38",,
"Barnes, Matt",598264,"R","99.3",,,"94.5",,"71.9",,,
"Garcia, Bryan",650530,"R","99.3",,,"97",,,"30.8",,
"Stanek, Ryne",592773,"R","99.3",,,,"92.5",,"30.4",,
"Ynoa, Huascar",660623,"R","99.3","99.5",,"98.9",,,"29.4",,
"Ryu, Hyun Jin",547943,"L","99.3","98.8","67.1","98.6",,"84.8",,,
"Sulser, Beau",676641,"R","99.3",,"50.7","95.1",,"45.4",,,
"McClanahan, Shane",663556,"L","99.2",,,"98.5",,"55.6","25.5",,
"Ragans, Cole",666142,"L","99.2",,"53","97.4",,"88.2",,,
"Richards, Trevor",670950,"R","99.2",,,"71.8",,,"18.9",,
"Gonzales, Marco",594835,"L","99.2","98","67.5","96.3",,"81",,,
"Gomber, Austin",596295,"L","99.2",,,"96.7",,"89.8","33.1",,
"Plesac, Zach",668676,"R","99.1",,,"99.1",,"63","45.3",,
"Wacha, Michael",608379,"R","99.1","98.2","64","83.8",,"82.1",,,
"Vesia, Alex",681911,"L","99.1",,,"99.1",,,"36.3",,
"Urquidy, José",664353,"R","99.1",,"34.8","99.2",,"80.1",,"49.4",
"Bednar, David",670280,"R","99.1",,,,"61.6","70.1",,,
"Irvin, Cole",608344,"L","99.1","98.1","68.1","99.1",,"64.2",,,"37.8"
"Seabold, Connor",657756,"R","99.1",,,"81.8",,"48.7","28.3",,
"Cruz, Jesus",672911,"R","99",,,,,,"44.3",,
"Castillo, Max",666721,"R","99",,,"94.1",,,"27.3",,
"Anderson, Tyler",542881,"L","99","97.3","50.6","95.8",,"58.2",,,
"Vizcaíno, Arodys",527055,"R","99","99.3",,,,,"16",,
"Heaney, Andrew",571760,"L","99",,,"99.1",,,"17.7",,
"Steckenrider, Drew",608716,"R","99",,,"96.4",,"42.9",,,
"Anderson, Ian",666120,"R","99",,,"97.5",,"46.1",,,
"Whitley, Kodi",676831,"R","99",,,"99.1",,,"30.9",,
"Marinaccio, Ron",676760,"R","98.9",,,"96",,,,"51.7",
"Brebbia, John",605154,"R","98.9",,,,,,"39.7",,
"Williams, Devin",642207,"R","98.9",,,"86.1",,,"45.9",,
"Luzardo, Jesús",666200,"L","98.9","99",,"98.1",,,"13.6",,
"Kowar, Jackson",663804,"R","98.9",,,"75.3",,,"45.2",,
"McGee, Jake",459429,"L","98.9",,,,,,"45.9",,
"Abreu, Albert",656061,"R","98.9","98.5",,"99.5",,,"39.6",,
"Gallegos, Giovanny",606149,"R","98.8",,,"99",,,"12.6",,
"Lee, Dylan",669276,"L","98.8",,,"96.8",,,"27.2",,
"Stephenson, Robert",596112,"R","98.8",,,,,"71.5","38.7",,
"Springs, Jeffrey",605488,"L","98.8",,,"97.5",,,"38.7",,
"Weems, Jordan",607179,"R","98.8",,,,"97.6","66.9","38.8",,
"Moreta, Dauri",664294,"R","98.8",,,"99.5",,,"23.9",,
"Milner, Hoby",571948,"L","98.7","96.7",,"97.9",,,,"62.2",
"McKay, David",641853,"R","98.6",,,,,,"40",,"80.7"
"Heasley, Jonathan",669169,"R","98.6",,,"94.9",,"79.2","30.2",,
"Finnegan, Kyle",640448,"R","98.5",,,,"85.4",,"44.3",,
"Giolito, Lucas",608337,"R","98.5",,,"98.1",,"83.2","21.4",,
"Castro, Miguel",612434,"R","98.5","97.1",,"93.4",,,"44.2",,
"Cano, Yennier",666974,"R","98.5","96.1",,"99.3","90.3",,"15.2",,
"Eovaldi, Nathan",543135,"R","98.5",,"59.8",,"84.6","77.1","40.8",,
"Lodolo, Nick",666157,"L","98.4","98.9",,"95.1",,"51.5",,,
"Manaea, Sean",640455,"L","98.4","99",,"96.1",,,"25.3","33.7",
"Smith, Caleb",592761,"L","98.4",,,"99.2",,"52.3","39.4",,
"Wisler, Matt",605538,"R","98.3","96.1",,,,,"25.5",,
"Davies, Zach",605200,"R","98.3","97.7","75.3","98.9",,"75","66.6",,
"Winder, Josh",680739,"R","98.3",,,"98.9",,"75.7","10.3",,
"Odorizzi, Jake",543606,"R","98.3","98.1","69.1",,"88.6","72.5","43.6",,
"Hill, Garrett",682051,"R","98.2","98.1",,"99.1",,"71.1","24.3",,
"Jackson, Zach",667427,"R","98.2",,,,,,"25.8",,
"McKenzie, Triston",663474,"R","98.2",,,,,"66.3","61.2",,
"Cabrera, Génesis",650893,"L","98.2","95",,"96.6",,"74.2",,,
"Means, John",607644,"L","98.2",,,"94.5",,"64.2","50.7",,
"Oller, Adam",670124,"R","98.2","99.5","60.1","95.7",,"62.3","48",,"66.2"
"López, Jorge",605347,"R","98.1","96",,"98.2",,"73.6","39.8",,
"Walker, Taijuan",592836,"R","98.1","97.1","54.2",,"78.7","72.5","29.9",,
"Abbott, Cory",676265,"R","98.1",,,,,"45.4","72.6",,
"Gillaspie, Logan",670810,"R","98",,,"98.1",,"75.3",,"40.8",
"Kuhl, Chad",641771,"R","98","99.3",,"98.8",,"74.7","27.3",,
"Martinez, Adrián",661309,"R","98",,,"74",,,"20.3",,
"De Jesus, Angel",669804,"R","98",,,,,,"23.8",,
"Gausman, Kevin",592332,"R","98",,,"74.6","82.4",,"17.3",,
"Poche, Colin",621363,"L","98",,,,,"58.6","42.7",,
"Allard, Kolby",663465,"L","98",,"43.1","98.6",,"88.6",,,
"Kelly, Joe",523260,"R","98","96.7",,"97.9",,"53.6","44.9",,
"Duran, Jhoan",661395,"R","98",,,,"80.3","36.4","18.6",,
"Nelson, Ryne",669194,"R","97.9",,,"98.7",,"74","47.6",,
"Diekman, Jake",518617,"L","97.9","97.9",,"99.1",,,,"48",
"Stashak, Cody",664054,"R","97.9",,,,,,"30.2",,
"Johnson, Pierce",572955,"R","97.9",,,,,"50.5",,,
"Sears, JP",676664,"L","97.8",,,"99.5",,"47.3",,,
"Kelly, Zack",677161,"R","97.8",,,"84.6",,,"34.4",,
"Quantrill, Cal",615698,"R","97.8","97.3","41.8","97.9",,"27.9",,,
"Pepiot, Ryan",686752,"R","97.8",,,"91.6",,,"37.3",,
"Allen, Logan",663531,"L","97.8",,"37","94.5",,,,"36.2",
"Sampson, Adrian",592716,"R","97.7","99.1","26.2","98.8",,,"41",,
"Garcia, Rico",670329,"R","97.6",,,"98.5",,,,"39.9",
"Carlton, Drew",656290,"R","97.6","97.7",,"98.8",,,"43.6",,
"Lambert, Jimmy",669424,"R","97.6",,,"98.3",,"89.8","27.6",,
"Pivetta, Nick",601713,"R","97.5",,"42.4",,"85.7","91.8","41.9",,
"Long, Sam",669674,"L","97.5",,,"94.9",,"76.3",,,
"Cole, Gerrit",543037,"R","97.5",,"42.2","98.4",,"75.8","23.6",,
"Estrada, Jeremiah",669093,"R","97.5",,,,,,"32.3",,
"Kennedy, Ian",453178,"R","97.5",,"28",,"85.5","62","45",,
"Hoffman, Jeff",656546,"R","97.5","93.7",,,"97.7",,"59.3",,
"Jackson, Andre",656578,"R","97.4",,,"81.2",,,"62.4",,
"Colomé, Alex",517008,"R","97.4",,"56",,,,,,
"Foster, Matt",641582,"R","97.4",,,"98.3",,"65.4","41.9",,
"Strahm, Matt",621381,"L","97.4","98.5","38.1","96.8",,"39.1","36",,
"Greene, Hunter",668881,"R","97.4",,,"91.8",,,"42.1",,
"Goudeau, Ashton",623485,"R","97.3",,,"99.1",,"74",,,
"Rogers, Josh",642028,"L","97.3","94.5",,"98",,,"18.9","32.1",
"Pérez, Martín",527048,"L","97.3","97.8","67.2","99.4",,"39.1","21.4",,
"Brogdon, Connor",641401,"R","97.2",,"60.2","98.1",,,,,
"Karinchak, James",675916,"R","97.1",,,,,"52.7",,,
"Hudson, Daniel",543339,"R","97.1","95.4",,"94.4",,,"27.4",,
"Ort, Kaleb",672391,"R","97.1",,,"98.3",,,,"46.1",
"Alexy, A.J.",669935,"R","97.1",,,"94.7",,"83.6","32.4",,
"Mengden, Daniel",596043,"R","97.1",,"48.7","99.2",,"96.3",,,
"Verlander, Justin",434378,"R","97",,,"98",,"60.1","30.1",,
"Brigham, Jeff",656257,"R","97",,,,,,,"52.8",
"Thompson, Zack",668868,"L","97",,,"94.1",,"92","27.9",,
"DeSclafani, Anthony",543101,"R","97","94.7",,"96.3",,"78.9","44.4",,
"Moore, Matt",519043,"L","97",,,"97",,"61.8",,,
"Gonsolin, Tony",664062,"R","96.9",,,,"90.8","60.2","30.4",,
"Yarbrough, Ryan",642232,"L","96.9",,"41.7","93.4",,,,"73.5",
"Rainey, Tanner",663432,"R","96.9",,,,,,"23.7",,
"Akin, Keegan",669211,"L","96.8",,,"98.6",,,"30.6",,
"Jiménez, Joe",641729,"R","96.8",,,"95.2",,,"25.1",,
"Bass, Anthony",542914,"R","96.8","94.5",,,"94.5",,"34.5",,
"Shreve, Chasen",592741,"L","96.8",,,,"95.6",,"46.6",,
"Jefferies, Daulton",641726,"R","96.8","98.4","74","93.9",,,"38",,
"Sborz, Josh",622250,"R","96.7",,,,,"74.8","8.8",,
"Coonrod, Sam",656322,"R","96.7","93.4",,"95.5",,,"54.6","33.6",
"Diehl, Phillip",670426,"L","96.7",,,,,,"11.2",,
"Kopech, Michael",656629,"R","96.7",,,"94.2",,"59.4","31",,
"Small, Ethan",663629,"L","96.5",,,"99.1",,,,,
"Espinoza, Anderson",659262,"R","96.5",,,,,,"42.8",,
"Archer, Chris",502042,"R","96.5",,,"96",,"40.5","37.8",,
"Bieber, Shane",669456,"R","96.5",,"38.8","97.9",,"82","17.2",,
"Burke, Brock",656271,"L","96.4","96.2",,"92.9",,,"39.8",,
"Curry, Xzavion",675540,"R","96.4",,,"94",,"83.5","41.8",,
"Littell, Zack",641793,"R","96.4",,,,"85.6",,"40.9",,
"Kikuchi, Yusei",579328,"L","96.3",,"60.3","88.8",,,"25.8",,
"Pérez, Francisco",660906,"L","96.3",,,,,,"20.2",,
"Ryan, Joe",657746,"R","96.3",,,"99.4",,"66","22.9","31.5",
"Skubal, Tarik",669373,"L","96.3","95.1",,"81.3",,"64.1","48.1",,
"Miller, Shelby",571946,"R","96.3",,,,,,,"53.2",
"Ortiz, Luis",682847,"R","96.3","94.5",,"99.4",,,"20.3",,
"Baumann, Mike",657508,"R","96.2",,,"99.2",,"80.3","48.9",,
"Vest, Will",676684,"R","96.2",,,"97.1",,,"36.5",,
"Gose, Anthony",543238,"L","96.2",,,,,,"33.2",,
"Machado, Andrés",600921,"R","96.1","94.1",,"88.2",,,"37.8",,
"Nola, Aaron",605400,"R","96.1","94.2","42.3","99.4",,"84.7",,,
"Poppen, Sean",664092,"R","96.1","96.1",,"92.4",,,"57.8",,
"Wells, Tyler",669330,"R","96.1",,"50","96",,"66.4",,"47.9",
"Chafin, Andrew",605177,"L","96","94.9",,,,,"18.5",,
"De Los Santos, Enyel",660853,"R","96",,,"99.7",,,"17",,
"Beede, Tyler",595881,"R","96","96.3",,"91.5",,"90.8","23.4",,
"Wilson, Steven",621051,"R","95.9",,,"99.1",,,"41.7","46.7",
"Krehbiel, Joey",607216,"R","95.9",,"42.5","94.7",,,"65.3",,
"Kahnle, Tommy",592454,"R","95.9",,,"97.1",,,,,
"Leiter Jr., Mark",643410,"R","95.9","90.8","51.7",,"90.1","94.4","49",,
"Guerra, Javy",642770,"R","95.9","96.4",,,,,"30.9",,
"Hendriks, Liam",521230,"R","95.9",,,,,"66.5","23.8",,
"Alvarez, Jose",501625,"L","95.8","95.6",,"93.3",,,"26.4",,
"Acevedo, Domingo",642758,"R","95.8",,,"96",,,"66.2",,
"Severino, Anderson",644429,"L","95.8",,,"89.9",,"59.3","33.4",,
"Barlow, Joe",669618,"R","95.8",,,,,"46.6","41.9",,
"Gray, Jon",592351,"R","95.8","95.7",,"99.1",,"79.9","19.7","31",
"Gore, MacKenzie",669022,"L","95.7",,,"92.9",,"62.1","35.1",,
"Arihara, Kohei",685503,"R","95.7","94.9","66.3","92","85",,"27.7",,
"Fernández, Junior",658551,"R","95.6","95.6",,"95.4",,,"25.1",,
"Solomon, Jared",676660,"R","95.6",,,,,,"34.5",,
"Nelson, Nick",656793,"R","95.6",,,"97.4",,"46.7","29.9",,
"Faucher, Calvin",676534,"R","95.6",,,,,"66.1",,"32.3",
"Devenski, Chris",606965,"R","95.6",,,"90.8",,,"30.2",,
"Gilbert, Logan",669302,"R","95.5","98.2",,"99.4",,"61.8","39.2",,
"Clevinger, Mike",605182,"R","95.5","93","39.7","98.8",,"76.1",,"53.2",
"Lauer, Eric",641778,"L","95.5",,"59","97.6",,"56.8","37.7",,
"Peralta, Wily",503449,"R","95.4","97.6",,,"94.5",,"15.7",,
"Banuelos, Manny",544365,"L","95.4","92.1",,"97.1",,"36.6","28.7",,
"Sawamura, Hirokazu",617228,"R","95.4",,,,"71.5",,"24.2",,
"Javier, Cristian",664299,"R","95.4",,,"82.9",,"76.9",,"43",
"Grove, Michael",675627,"R","95.3",,,,,"77.1","32",,
"Díaz, Edwin",621242,"R","95.3",,,,,,"23.2",,
"Howard, Spencer",675921,"R","95.3",,,"99.6",,"99","28.9",,
"Anderson, Chase",502624,"R","95.3","95","70.5","99.5",,"91.8","38.1","41.3",
"Hughes, Brandon",676714,"L","95.3","95.4",,,,,"20.8",,
"Lemoine, Jake",621082,"R","95.2","97.4",,"90.4",,,"28.6",,
"Kremer, Dean",665152,"R","95.2","93.9","46","89.7","86.9","81.8",,,
"Lugo, Seth",607625,"R","95.2","93.6",,"95.9",,"80.2","42.5",,
"Pilkington, Konnor",663455,"L","95.2",,,"97.7",,"82","21.2",,
"Cousins, Jake",664776,"R","95.2","97.6",,,,,,"49.5",
"Smith, Will",519293,"L","95.2",,,,,"59.6","18.8",,
"Hill, Tim",657612,"L","95.1","91.7","75.1",,,,"44.2",,
"Sulser, Cole",642121,"R","95.1",,,"86.2",,,"29.6",,
"Rodón, Carlos",607074,"L","95",,,"97.9",,"69.1","29.3",,
"López, Reynaldo",625643,"R","95",,,"93.4",,"63.2","44.3",,
"Adon, Joan",672851,"R","95","93.7",,"89.7",,"67.5",,,
"Waldichuk, Ken",686610,"L","95",,,"99.1",,"82.5",,"59.6",
"Bradley, Archie",605151,"R","94.9","95.1",,"98.1",,"70.4",,,
"Mize, Casey",663554,"R","94.9",,,,"94","78.1","26.4",,
"Thornburg, Tyler",592804,"R","94.9",,,"98.5",,"92.2","44.3",,
"Smeltzer, Devin",656970,"L","94.9",,"46","89.3",,"69",,"58.7",
"Falter, Bailey",663559,"L","94.9","93.8",,"95.8",,"66.6","53.9",,
"Reid-Foley, Sean",656887,"R","94.8",,,"63.7",,,"36.3",,
"Cortes, Nestor",641482,"L","94.8",,"48.4","95.6",,,,"48.2",
"Beeks, Jalen",656222,"L","94.7",,"41.9","87.7",,,"22",,
"Tapia, Domingo",593619,"R","94.7","93",,"99.5",,,"30.2",,
"Sanchez, Aaron",592717,"R","94.6","92.5",,"97",,"71.1",,,
"Davidson, Tucker",656353,"L","94.6","96.7",,"98.2",,"68.9","35.9",,
"Gaddis, Hunter",683769,"R","94.5",,,"99.3",,"79.4","48.7",,
"Rodríguez, Elvin",660730,"R","94.4","95.5",,"95.5",,"69.1","24.3","47.1",
"Alexander, Jason",669920,"R","94.4","91.8",,"97.6",,,,"48.2",
"Bush, Matt",456713,"R","94.4",,"52.2",,,"66.9",,,
"Márquez, Germán",608566,"R","94.4","91.3",,"92.1",,"22.9","23.2",,
"Hembree, Heath",592390,"R","94.3",,,,,"66","31.2",,
"Smith, Joe",501925,"R","94.2","96",,,,,"51.6",,
"Cueto, Johnny",456501,"R","94.2","94.8","57.8","83.7",,"16.1","31.5",,
"Stripling, Ross",548389,"R","94.2","91.6",,"91.6",,"73.2","42.2",,
"Bubic, Kris",663460,"L","94.2",,,"98.8",,"73.1",,,
"Brown, Hunter",686613,"R","94.1",,"49.8",,,"87.7",,,
"Peralta, Wandy",593974,"L","94.1","93.9",,"84.2",,,"24.3",,
"Kelley, Trevor",665001,"R","94",,,"98.4",,"48.3","22.7",,
"Liberatore, Matthew",669461,"L","94","90.2",,"99.3",,"95.6","27.3",,
"Foley, Jason",671345,"R","93.9","94.4",,"99.4",,,"27.3","37.9",
"Hearn, Taylor",621368,"L","93.9","92.1","48.9","87.4",,,"20.1",,
"Strider, Spencer",675911,"R","93.9",,,"91.1",,,"34",,
"Dunn, Justin",643290,"R","93.9",,,"84.8",,"57","39.8",,
"Staumont, Josh",622251,"R","93.9","89.5",,,,"80.8",,,
"Cleavinger, Garrett",664076,"L","93.9","91.4",,,,"80.9","48.9",,
"Alcantara, Sandy",645261,"R","93.9","93.4","17.3","90.2",,,,,
"Yates, Kirby",489446,"R","93.8",,,,"96.3",,,,
"May, Dustin",669160,"R","93.8","92.1","34.2","91.6",,,,"66",
"Reyes, Denyi",660593,"R","93.8",,,"98.2",,"61.7","35.5",,
"Santana, Dennis",642701,"R","93.8","91.5",,"95.2",,,"18.1",,
"Stammen, Craig",489334,"R","93.7","88.7","51.9","92.7",,"70.1","53",,
"Waites, Cole",686972,"R","93.7",,,,,,"37.2",,
"Varland, Louis",686973,"R","93.7",,,"95.5",,"47","46.9","40.4",
"Suarez, Robert",663158,"R","93.7","94.8","66.6","97.4",,"64.3",,,
"Swarmer, Matt",664161,"R","93.6",,,"89.6",,,"28.2",,
"Price, David",456034,"L","93.6","94.5","58.8","98.7",,"56.7",,,
"Santillan, Tony",663574,"R","93.4",,,,,,"32.2",,"41.6"
"Herget, Kevin",643361,"R","93.4",,"20.5","98",,,,,
"Houser, Adrian",605288,"R","93.4","91.6",,"94.1",,"94.8","32.6",,
"Hernández, Carlos",672578,"R","93.3","92.3",,,"91.6","46.7","21.9",,
"Mayers, Mike",594577,"R","93.3",,"41.8","95.3",,"71.5","21.2",,
"Ruiz, José",614179,"R","93.3",,,"92",,"47.1",,,
"Cabrera, Edward",665795,"R","93.3","90.1",,"97.1",,"56.6","25.5",,
"Puk, A.J.",640462,"L","93.3","92.7",,"25.5",,,"14.6","13.2",
"deGrom, Jacob",594798,"R","93.2",,,"94.1",,"49.6","33.8",,
"Sims, Lucas",608371,"R","93.2",,,,,"69.1","36.6","41.6",
"Soto, Gregory",642397,"L","93.2","94.2",,"97.5",,,"40.8",,
"Snead, Kirby",669912,"L","93.2","95.7",,"96.5",,,"40.8",,
"Garrett, Amir",607237,"L","93.2","94.9",,,,,"30.7",,
"Severino, Luis",622663,"R","93.1","94.7","42.6","98.1",,,"58.6",,
"Contreras, Roansy",672710,"R","93.1",,,"98.9",,"77.9","29.5",,
"Okert, Steven",595345,"L","93.1",,,,,,"39",,
"Patton, Spencer",607359,"R","93.1",,,,"97.1",,"44.5",,
"Blanco, Ronel",669854,"R","93.1",,,,,,"31.9",,
"Scherzer, Max",453286,"R","93.1",,"43.6","98.8",,"77.2","20.5",,
"Baz, Shane",669358,"R","93.1",,,"98.7",,"67","21.4",,
"Overton, Connor",656818,"R","93.1","90.9",,"96.6",,,"17","42.9",
"Kimbrel, Craig",518886,"R","93.1",,,,,"61.8",,"60.3",
"Nogosek, Stephen",668665,"R","93.1",,"50.1","92.3",,,"40.5","49.2",
"Almonte, Yency",622075,"R","93","91.3",,"98.5",,,,"38.2",
"Szapucki, Thomas",663378,"L","93",,,,,"74.4",,,
"Hill, Rich",448179,"L","92.9",,"49","92.6",,"96.1",,"89.2",
"Snell, Blake",605483,"L","92.9",,,"98.7",,"66.6","35.9",,
"Brieske, Beau",689225,"R","92.9","91.4",,"99.5",,"48.7","26.6",,
"Hoeing, Bryan",663773,"R","92.9","95.4",,"98.1",,"73","37.2",,
"Grimm, Justin",518748,"R","92.9",,,,,"84","77.4",,
"Phelps, David",475479,"R","92.8","94.5","64.1","93.2",,"40.3",,,
"Wick, Rowan",592858,"R","92.8",,"81.8",,,"96.6","45.4",,
"Ureña, José",570632,"R","92.7","89.9",,"97.7",,,"33.1",,
"McCarty, Kirk",668948,"L","92.7",,"47.3","99",,"56.5","37.3",,
"Burr, Ryan",621114,"R","92.7",,"28",,,,,,
"Cyr, Tyler",664202,"R","92.7",,"51.4","61.1",,,,,
"García, Jarlín",606424,"L","92.7","99.6",,"98",,,"35.9",,
"Brault, Steven",643230,"L","92.6","91.3",,,,,"32.9",,
"Díaz, Jhonathan",646242,"L","92.6","87.9",,"83.2",,"64.8","39.7",,
"Sanders, Phoenix",676637,"R","92.5",,,,,"90.4","27.3",,
"Beasley, Jeremy",676886,"R","92.5",,,,"91.6",,"40.8",,
"Uceta, Edwin",670955,"R","92.5",,,"81.3",,"48.5",,,
"Buehler, Walker",621111,"R","92.4","89.5","54.4","93.6",,"85.3",,"51.7",
"Milone, Tommy",543548,"L","92.4",,,"94.9",,"34.2","16.3",,
"Wittgren, Nick",621295,"R","92.4","92.5","51.8","81.4",,,"38",,
"Ober, Bailey",641927,"R","92.3",,,"98.4",,"73.9","28.2",,
"Detwiler, Ross",446321,"L","92.3","93.6","25.4","92.9",,"74.3",,,
"Scott, Tayler",605463,"R","92.3","94.9",,,,,,"46.9",
"Weaver, Luke",596133,"R","92.3",,,"78.7",,"60","38.8",,
"Jax, Griffin",643377,"R","92.2",,,"90.1",,"55.2",,"38.2",
"Suarez, José",660761,"L","92.2","88.7",,"88.4",,"51.9","33.1","46.4",
"Tetreault, Jackson",676194,"R","92.2",,"50.2","99.4",,"56.3",,,
