"entity_name","entity_id","pitch_hand","active_spin_fourseam","active_spin_sinker","active_spin_cutter","active_spin_changeup","active_spin_splitter","active_spin_curve","active_spin_slider","active_spin_sweeper","active_spin_slurve"
"Lorenzen, Michael",547179,"R","92.4","92.4","39.2","98.4",,"77.7","31.2",,
"Krol, Ian",571871,"L","92.3","94.1",,"96.1",,"79.9","34.2",,
"Mize, Casey",663554,"R","92.3","93.1",,,"89.5","81.8","28.7",,
"Warren, Austin",681810,"R","92.2","94.9",,,,,"23.2",,
"Okert, Steven",595345,"L","92.2","90.5",,,,,"41.3",,
"Ginkel, Kevin",656464,"R","92.2",,,,,,"29.7",,
"Romano, Jordan",605447,"R","92.2","96.3",,,,,"23.6",,
"Rodríguez, Joely",570257,"L","92.2","91.2",,"96.5",,,"31.8",,
"Clarke, Taylor",664199,"R","92.1",,,"93",,"72.8","28.7",,
"Alzolay, Adbert",640470,"R","92.1","93.1","50","93.2",,"36.7","37.8",,
"Sale, Chris",519242,"L","92.1","93",,"99.2",,,"61.8",,
"Lyles, Jordan",543475,"R","92.1","84.6","28.8","98.4",,"80.1","28.4","44",
"Webb, Tyler",643778,"L","92","91.1",,"98.7",,"61.7",,,
"Wittgren, Nick",621295,"R","92",,"36.7","81",,,"31.2",,
"Flexen, Chris",623167,"R","92",,"53.9","98.5",,"72.1","71.2",,
"Morton, Charlie",450203,"R","92","94.3","23.2","99.3",,"78.8",,,
"Berríos, José",621244,"R","91.9","96.2",,"95.4",,,,,"52.5"
"Price, David",456034,"L","91.9","92.7","57.6","99.1",,"59.9",,,
"Baz, Shane",669358,"R","91.9",,,"97.3",,"73.6","13.1",,
"Swarzak, Anthony",461872,"R","91.8",,,,,,"27.6",,
"Curtiss, John",595928,"R","91.8",,,,,,"22.6",,
"Underwood Jr., Duane",621249,"R","91.8","85.3","44.4","92.3",,"72.5",,,
"Gutierrez, Vladimir",661269,"R","91.7",,,"97.4",,"72.9","31.4",,
"Naughton, Packy",676050,"L","91.7","92.4",,"92.1",,,"29.4",,
"Garza, Justin",621057,"R","91.6",,"46.7","93.9",,,"34.1",,
"Sanmartin, Reiver",665665,"L","91.6","89.4",,"86.1",,,"24",,
"Martin, Chris",455119,"R","91.6","86.4","45.3",,"84.7","62.3",,"67.1",
"Cahill, Trevor",502239,"R","91.5","87.5","27.8","87.7",,"67.2",,,
"Gsellman, Robert",607229,"R","91.5","92.7",,"99.4",,,"46.6",,
"Brach, Brad",542960,"R","91.5","92.6",,"79.1",,,"34",,
"Strasburg, Stephen",544931,"R","91.5","88.5",,"84.6",,"74.5",,,
"Camarena, Daniel",547176,"L","91.4","95.1",,"99.5",,"70.1","18.9",,
"Gilbert, Tyler",656457,"L","91.3","92.4","51.4",,"97.8","75.5",,,
"Garrett, Amir",607237,"L","91.3","92.1",,,,,"19.3",,
"Hernández, Elieser",622694,"R","91.3","91.5",,"91.7",,,"47.4",,
"Brasier, Ryan",518489,"R","91.3",,,,,"71.9","34.6",,
"Santana, Dennis",642701,"R","91.2","91.2",,"90",,"35.5","26.2",,
"Herget, Jimmy",623474,"R","91.2","91",,,,,"21.6","58.4",
"Lynch IV, Daniel",663738,"L","91.2","90.2",,"99.5",,"42.5","12",,
"Smith, Burch",572143,"R","91.1",,,"97",,"85.4","34",,
"Manning, Matt",666159,"R","91.1","91.6",,"96",,"79.1","42",,
"Effross, Scott",664123,"R","91.1","93.2",,"90.6",,,,"28.7",
"Bubic, Kris",663460,"L","91.1",,,"96.5",,"82.7",,,
"Kela, Keone",605309,"R","91.1",,,,,"48",,,
"Reid-Foley, Sean",656887,"R","91.1",,,"72.5",,,"35.3",,
"Morgan, Adam",605388,"L","91","88.9",,"94.1",,"50.9","27.5",,
"Iglesias, Raisel",628452,"R","91","90.8",,"88.4",,,"30.7",,
"Minaya, Juan",573668,"R","91",,,"84.4",,,"19.9",,
"Funkhouser, Kyle",608335,"R","90.9","85.5",,"92.7",,,"26.8",,
"Díaz, Yennsy",660546,"R","90.9",,,"97.5",,,"21.5",,
"Castillo, Diego",650895,"R","90.8","89",,,,,"15.4",,
"Scherzer, Max",453286,"R","90.7",,"47.8","98.4",,"67.3","25.3",,
"Wick, Rowan",592858,"R","90.7",,"71.4",,,"94.3","40.5",,
"Garrett, Braxton",666129,"L","90.7","81.4",,"95",,"77.6","36.7",,
"Thielbar, Caleb",573204,"L","90.6",,,,,"94.7",,"37.9",
"Happ, J.A.",457918,"L","90.6","82.6",,"96.2",,"42.4","25.6",,
"Alcantara, Sandy",645261,"R","90.6","90.5","18.2","88.1",,,"38.2",,
"Gibaut, Ian",664139,"R","90.5",,,"92.9",,,"28.3",,
"Phelps, David",475479,"R","90.5","91.9","61",,,"48.9",,,
"Yamamoto, Jordan",657141,"R","90.4","65.3","33.8","69.8",,,"54.8",,
"Claudio, Alex",592222,"L","90.4","90.1",,"97.1",,,"32.9",,
"Kaprielian, James",621076,"R","90.4","89.5",,"57.4",,"59.6","26.1",,
"Smith, Drew",622098,"R","90.4","89.9","35.5","99.3",,"74.3","40.5",,
"Boxberger, Brad",502202,"R","90.4",,,"90",,,"48",,
"Alexander, Tyler",641302,"L","90.3","93","45.5","94",,,"27.2",,
"Montas, Frankie",593423,"R","90.2","89.2","36.5",,"78.2",,"33.3",,
"Law, Derek",571882,"R","90.2","82.8",,"98.6",,"69.7","32.8",,
"Sims, Lucas",608371,"R","90.2",,,,,"54.6","37.5",,
"Suarez, José",660761,"L","90.2","88.4",,"81.6",,"50.6",,"56.6",
"Rasmussen, Drew",656876,"R","90.2","93.4","21.9","96.1",,"69.3","27.6","31.7",
"Díaz, Jhonathan",646242,"L","90.2","86.6",,"79.1",,,"54",,
"Davidson, Tucker",656353,"L","90.1",,,,,"71","32.6",,
"Jiménez, Joe",641729,"R","90.1",,,"87.2",,,"25.8",,
"Murphy, Patrick",641907,"R","90.1","88.9",,,,"81.8",,,
"Sceroler, Mac",669135,"R","90.1",,,,"90.9","85.4","33.5",,
"Lamet, Dinelson",659275,"R","90.1","90.2",,"84",,,"19.3",,
"Knebel, Corey",608349,"R","90.1",,,,,"90.8",,,
"Hearn, Taylor",621368,"L","90.1","87.9",,"84.6",,,"36.3",,
"Duplantier, Jon",641541,"R","90","91.9",,"99.3",,"69.5","41",,
"Cease, Dylan",656302,"R","90",,,"86.6",,"90.2","38.6","42.9",
"Green, Chad",643338,"R","90",,,,,"44.2",,"41.1",
"Floro, Dylan",571670,"R","90","92.3",,"94.1",,,"39.5",,
"Trivino, Lou",642152,"R","90","90.2","61.2","99.2",,"81.6",,,
"Parker, Blake",453284,"R","90",,"68.8",,"59.7","67.5",,,
"Burr, Ryan",621114,"R","90",,"30.3",,,,"71",,
"Phillips, Evan",623465,"R","89.9",,,"64.4",,,,"49.9",
"Cisnero, José",542585,"R","89.9","92.6","32.6","96.4",,,"27.6",,
"Ureña, José",570632,"R","89.8","86.1",,"95.8",,,"28.2",,
"Morán, Jovani",663558,"L","89.7",,,"84.1",,,,,
"Petit, Yusmeiro",433589,"R","89.6",,"80.3","94",,"51.5",,,
"Cessa, Luis",570666,"R","89.6","87.2",,"80.4",,,"28.7",,
"Reyes, Alex",621052,"R","89.6","88.1",,"97.1",,"96.4","33.1",,
"Tomlin, Josh",458708,"R","89.6",,"52.9","97.7",,"46.6",,,
"Middleton, Keynan",641871,"R","89.6",,,"76.7",,,"21.1",,
"Boyd, Matthew",571510,"L","89.5","89",,"87.4",,"93.6","31.5",,
"McGowin, Kyle",641851,"R","89.5","89.2",,,,,"44.7",,
"Quintana, Jose",500779,"L","89.4","90.6",,"94.2",,"61.3",,,"57.6"
"Martin, Corbin",656686,"R","89.4",,,"71.3",,"53.6","36.3",,
"Soto, Gregory",642397,"L","89.4","90.7",,,,,"32.9",,
"Rodriguez, Jefry",622446,"R","89.4","87.8",,"92",,"37.1",,,
"Watkins, Spenser",657093,"R","89.3",,"53.2","90.2",,"54.9",,,
"May, Trevor",543507,"R","89.3",,,"95",,,"38.3",,
"Reed, Cody",642003,"L","89.1","91.4",,,,,"29.9",,
"García, Edgar",658305,"R","89.1","85.8",,"83.3",,,"33",,
"Kinley, Tyler",641755,"R","89.1",,,"97.5",,,"32.7",,
"Hatch, Thomas",641672,"R","89","91","31.6","54.3",,,,,
"De Jong, Chase",608328,"R","89",,,"98.3",,"76.5","24.3",,
"Anderson, Brett",474463,"L","89","93.5","56.4","94",,"71.6","43.1",,
"Ashby, Aaron",676879,"L","89","89.4",,"82.3",,"82.7","38",,
"Martin, Brett",656685,"L","88.9","86.5",,,,"42.5","40",,
"Eflin, Zach",621107,"R","88.8","85.9",,"98.2",,"63.6","47.5",,
"Sheffield, Jordan",642068,"R","88.8",,,"99.5",,,"29.1",,
"Frankoff, Seth",571676,"R","88.8",,,"99.3",,"88.9","42",,
"Hand, Brad",543272,"L","88.7","90.4",,,,,,"62.7",
"Garcia, Luis",677651,"R","88.7",,"38.5","99.1",,"80.7","32.4","56.6",
"Graterol, Brusdar",660813,"R","88.7","86.5","46.1",,,,"33.2",,
"Hentges, Sam",656529,"L","88.6","80.8",,,,"83.9","18.8",,
"Guerra, Junior",448855,"R","88.6","88.6",,,"85.6","51.3","36.8",,
"Bundy, Dylan",605164,"R","88.5","90.8",,"89.5",,"79.7","33.7",,
"Pagán, Emilio",641941,"R","88.5",,"29.3",,,,,,
"Chapman, Aroldis",547973,"L","88.4","87.6",,,"48.6",,"45.7",,
"Enns, Dietrich",608650,"L","88.4",,"23.5",,,,,,
"Minter, A.J.",621345,"L","88.4",,"28.8","90",,,,,
"Young, Alex",622065,"L","88.4","81","43","85.5",,"17.8",,,
"Pineda, Michael",501381,"R","88.3",,,"94.1",,,"11.9",,
"Nelson, Kyle",669459,"L","88.2",,"44.1",,,,,"50.5",
"King, Michael",650633,"R","88.2","85.2","36.3","99.3",,,,"59.6",
"Voth, Austin",608723,"R","88.1",,"49.4",,,"74.9",,,
"Graveman, Kendall",608665,"R","88.1","92.4",,"91.2",,"67.5","32.5",,
"Farrell, Luke",608652,"R","88.1",,,,,"78.5","19.7",,
"Romero, JoJo",668941,"L","88.1","85.4",,"96.3",,,"32.7",,
"Soria, Joakim",465657,"R","88.1",,,"78.4",,"98.4","73",,
"Holloway, Jordan",656548,"R","88","86.5",,"96.3",,"72.9","31.1",,
"Matzek, Tyler",554431,"L","88",,,,,"74","50.8",,
"Jones, Nate",518858,"R","88","90.3",,,,,"14",,
"McHugh, Collin",543521,"R","87.9",,"36.2",,,"81.1",,"58.9",
"Hanhold, Eric",621098,"R","87.9","80.3",,"70",,,"57.2",,
"Mills, Alec",621219,"R","87.9","87.5",,"85.8",,"78.9","57.9",,
"Wheeler, Zack",554430,"R","87.9","91","37.1","97.4",,"67.6",,,
"Rogers, Trevor",669432,"L","87.7",,"19.9","91.2",,,,,
"Holland, Greg",518813,"R","87.7",,,,,"59.3","38.3",,
"Stephan, Trevor",663986,"R","87.7",,,,"92.1",,"43.7",,
"Wilson, Bryse",669060,"R","87.7","88.1",,"96.6",,"71.9","33.8",,
"Woodruff, Brandon",605540,"R","87.6","88.8",,"89.1",,"62.2","28.4",,
"Chargois, JT",608638,"R","87.6","94.2",,,,,"19.8",,
"Darvish, Yu",506433,"R","87.4","90","58.6",,"64.7","81.3","27.9","51.7",
"Maeda, Kenta",628317,"R","87.3","80.2",,,"85.3","74.2","20.6","17.5",
"Loáisiga, Jonathan",642528,"R","87.3","88.6",,"96.3",,"38","27",,
"Yang, Hyeon-Jong",660365,"L","87.2",,,"89.5",,"81.6","30.5",,
"Garza Jr., Ralph",621248,"R","87.1","87.1","66.3","99.2",,"59.8","62.2",,
"Castillo, Luis",622491,"R","87.1","88.7",,"87.1",,,"13.9",,
"Mantiply, Joe",573009,"L","87.1","90.6",,"99.6",,"42.2",,,
"Ober, Bailey",641927,"R","87.1",,,"99.3",,"83.2","33.4","54.4",
"Brentz, Jake",641394,"L","87.1","91",,"94.7",,,"31",,
"Patiño, Luis",672715,"R","87","76.8",,"95.7",,"55.6","40.1",,
"Fulmer, Carson",608334,"R","87",,"25.1","95.4",,"55.8",,,
"Antone, Tejay",622088,"R","87",,,,,"84.2","53.2",,
"Corbin, Patrick",571578,"L","87","86.2",,"97.1",,"28.7","22.1",,
"Winkler, Dan",595465,"R","86.9","81","58.5",,,"50.4",,,
"Llovera, Mauricio",661440,"R","86.9",,,"97.2",,,"53.8",,
"Montgomery, Jordan",656756,"L","86.9","89.3","46.7","99.3",,"43.3","31.6",,
"Peters, Dillon",596071,"L","86.8","85.7",,"99",,"76.4",,,
"Montero, Rafael",606160,"R","86.7","83.7",,"88.7",,,"31.1",,
"Pérez, Cionel",672335,"L","86.7",,,"93.7",,,,,"45.7"
"Barnes, Jacob",606930,"R","86.7",,"45.1","88",,,,,
"Fry, Jace",605240,"L","86.7","78.2","19.1","84.5",,"63.8",,,
"Treinen, Blake",595014,"R","86.5","90.3","39.6",,,,,"39.5",
"Ramírez, Yohan",670990,"R","86.5",,,,,,,"43.9",
"Hendrix, Ryan",641682,"R","86.4",,,,,,"25.3",,
"Menez, Conner",669214,"L","86.4",,,,,"54.4","30.5",,
"Buehler, Walker",621111,"R","86.4","83.3","46","93",,"85.9",,"51.8",
"Barria, Jaime",642545,"R","86.4","88.2",,"99.1",,,"34.7",,
"Wright Jr., Mike",605541,"R","86.3","83.6",,"95.4",,,"28.4",,
"Bumgarner, Madison",518516,"L","86.3","88.7","45.7","96.9",,"64.7",,,
"Ramírez, Erasmo",541640,"R","86.3","83.5","52.3","87.6",,,,,
"Gibson, Kyle",502043,"R","86.3","83.3","52","85.1",,"56.4","33.4","37.9",
"Sandoval, Patrick",663776,"L","86.3","86.5",,"98.8",,"65.6","33.5",,
"Warren, Art",605521,"R","86.2",,,,,,"35.9",,
"Bickford, Phil",641360,"R","86.2",,,,,,"43.8",,
"Jewell, Jake",657228,"R","86.2","82.1",,"73.3",,,"25.6",,
"Lucchesi, Joey",664192,"L","86.1","87.6",,,"45.3","30.3",,,
"Peralta, Freddy",642547,"R","86.1","87.2",,"93.4",,"66",,"51.1",
"Aguilar, Miguel",620396,"L","86.1",,,,,"48","41.8",,
"Woodford, Jake",663765,"R","85.9","84.4",,"96.8",,"97.1","25.9","45.7",
"Marshall, Evan",605359,"R","85.9","92.1",,"95.9",,"61.2",,,
"Morimando, Shawn",596049,"L","85.9","83.8","51.8",,,"74.6",,,
"Miley, Wade",489119,"L","85.8","87","46.3","86.2",,"67.1","32.3",,
"Mazza, Chris",607391,"R","85.7","90.8","44.1",,,,"52.6",,
"Neris, Héctor",593576,"R","85.7","87.9",,,"65.8",,"34.6",,
"Márquez, Germán",608566,"R","85.7","84.2",,"93.1",,"32.2","14.5",,
"Velasquez, Vince",592826,"R","85.7","80.2",,"93.5",,"71.2","34.4",,
"Gustave, Jandel",594311,"R","85.7","83",,,,,"44.1",,
"Nance, Tommy",667297,"R","85.6","81.9",,,,"70.3","45.3",,
"Castro, Kervin",665645,"R","85.6",,,,,"85.6",,,
"Thompson, Ryan",657044,"R","85.6","90.4","23.8",,,,"70.4",,
"Blackburn, Paul",621112,"R","85.5","85.9","44.1","79.9",,"82.1","41.8",,
"Keller, Mitch",656605,"R","85.5",,"25.6","96.5",,"90.1",,,
"Thornton, Trent",663423,"R","85.5",,"47.7","80.3",,"66.1","35.2",,
"Barraclough, Kyle",607457,"R","85.4",,,,,,"74.7",,
"Ross, Joe",605452,"R","85.4","83.6",,"92.7",,,"27.8",,
"Guenther, Sean",674944,"L","85.4",,,"97.4",,,"63",,
"Zimmer, Kyle",622092,"R","85.3",,,"90.1",,"88.2","26.4",,
"Speier, Gabe",642100,"L","85.3","90.5",,,,,"30.5",,
"Puk, A.J.",640462,"L","85.3","87.6",,"99.3",,,"17.5",,
"Head, Louis",545343,"R","85.3",,,,,,"60",,
"Andriese, Matt",542882,"R","85.3","77.9","20","24.3",,"70.8",,,
"Tice, Ty",676709,"R","85.2",,,,,"68.8","44.3",,
"Bukauskas, J.B.",656266,"R","85.1","87.3",,"86.6",,,"20.6",,
"Gilbreath, Lucas",656458,"L","85.1",,,,"92.5",,"39",,
"Beasley, Jeremy",676886,"R","85.1",,,,"93.1",,"42.2",,
"Ortega, Oliver",661383,"R","85.1",,,,,"70.4",,,
"Dugger, Robert",667498,"R","85","86.6",,"97.9",,"65.3","34.8",,
"Payamps, Joel",606303,"R","85","86.4",,"79.8",,,,"41.9",
"Suarez, Ranger",624133,"L","84.9","84.7","26.3","94.1",,,"27.7",,
"Fernández, Julian",642759,"R","84.9",,,"65.9",,,,,
"Gil, Luis",661563,"R","84.8",,,"95.1",,,"37.3",,
"Thompson, Mason",666168,"R","84.6","83.4",,,,,"31.4",,
"Newcomb, Sean",656794,"L","84.4",,"22.5",,,"90.3",,,
"Martinez, Carlos",593372,"R","84.4","82.5","52.4","83.7",,"44.2","39.3",,
"Civale, Aaron",650644,"R","84.4","82.6","48.2",,"66.9","78.9","43.5","47.3",
"Almonte, Yency",622075,"R","84.4","86.7",,"98.8",,,"39.7","39.2",
"Pomeranz, Drew",519141,"L","84.2",,,,,"75.8",,,
"Burdi, Zack",641420,"R","84.1",,,"98.5",,,"23.4",,
"Valdez, César",491624,"R","84","85",,"71.6",,,"39",,
"Diplán, Marcos",650959,"R","83.9",,,"79.4",,"58.2",,,
"Hoyt, James",624586,"R","83.9","87.3",,,,,"15.3",,
"Familia, Jeurys",544727,"R","83.9","81.7",,,"85.6",,"25.4",,
"Widener, Taylor",642203,"R","83.9",,,"93.3",,,"32.6",,
"Taillon, Jameson",592791,"R","83.8","87","44","95.5",,"74.6","39.6",,
"Hutchison, Drew",571800,"R","83.7","79.2",,"84.2",,,"27.4",,
"Eshelman, Thomas",664045,"R","83.7","79.7",,"94.1",,"70","43.5",,
"Bassitt, Chris",605135,"R","83.6","88.3","49.8","95.8",,"93.2","39.1","75.9",
"Kershaw, Clayton",477132,"L","83.5",,,"99.2",,"78.5","46",,
"Lindblom, Josh",458676,"R","83.5","89.6","50.2","98.8","75.7","81.6","55.5",,
"Kim, Kwang Hyun",547942,"L","83.5","87.7",,"92.2",,"66","38.1",,
"Davis, Wade",451584,"R","83.5","75.8","38.3","86.8",,"72.3",,,
"Rodriguez, Eduardo",593958,"L","83.4","85","48","89.8",,,"33.9",,
"Megill, Trevor",656730,"R","83.4",,,,,"71.1","34.4",,
"Crismatt, Nabil",622503,"R","83.3","83.1",,"79.2",,"99.2",,,
"Santana, Ervin",429722,"R","83.2",,,"88.8",,,"31.3",,
"Gallen, Zac",668678,"R","83.2",,"60.6","89.3",,"74.1","42.6",,
"Fulmer, Michael",605242,"R","83.1","84.2","47.6","85.9",,"79.4",,,
"Thompson, Keegan",624522,"R","83.1","87.8","37.4","95.2",,"72.5",,,
"Perdomo, Angel",622780,"L","83.1",,,"90.3",,,"47.4",,
"Hale, David",571735,"R","83","82.7",,"94.2",,"38.5",,,
"Leone, Dominic",608678,"R","82.8","74.7","33.7",,,,"43.7",,
"Norris, Daniel",596057,"L","82.7",,,"76.7",,,"23.3",,
"Carrasco, Carlos",471911,"R","82.5","79.9",,"68.5",,"55.2","28.6",,
"Fairbanks, Pete",664126,"R","82.5",,,,,,"43.5",,
"Slegers, Aaron",642083,"R","82.5","83.6",,"75.4",,,"21",,
"Sheffield, Justus",656954,"L","82.4","80.7",,"72.6",,,"44.7",,
"Knehr, Reiss",663753,"R","82.4",,"38.2","99.2",,,"42.1",,
"Sandlin, Nick",680704,"R","82.3","81.1",,,"85.2",,"54.1",,
"Germán, Domingo",593334,"R","82.2","82.7",,"85.5",,"27.1",,,
"Cleavinger, Garrett",664076,"L","82.2",,,,,,"56",,
"Sewald, Paul",623149,"R","82.2",,,,,,,"44.8",
"Otto Jr., Glenn",657248,"R","82.1","95.8",,"98",,"69.6",,"58.9",
"Bolaños, Ronald",671790,"R","82.1","84.1",,,,"62.7","41.6",,
"Romo, Sergio",489265,"R","82","85.6",,"99.2",,,"48.6",,
"Coleman, Dylan",669395,"R","81.9",,,,,,"53.2",,
"McCaughan, Darren",670766,"R","81.9","81.4",,"98.6",,,"39.6",,
"Senzatela, Antonio",622608,"R","81.8","83.2",,"61.3",,"63.1","40.8",,
"Kay, Anthony",641743,"L","81.8",,"24.4","89.9",,"71.8","53.6",,
"Sherfy, James",642073,"R","81.8",,,,,,"56.8",,
"Quijada, José",650671,"L","81.7",,,"99.1",,,"63.5",,
"Mikolas, Miles",571945,"R","81.7","79.7",,"96.2",,"85.2","26.8",,
"Muller, Kyle",666205,"L","81.6",,,"84",,"71","20.4",,
"Stewart, Kohl",640464,"R","81.5","77.7","51.9","85.9",,,"45.9",,
"Chatwood, Tyler",543022,"R","81.4","81.3","25.2","81.1",,"65.4",,,
"White, Mitch",669952,"R","81.2",,,"91.8",,"78.1","26.9","25.1",
"Taylor, Josh",657031,"L","81.2","83.5",,,,"56.4","31",,
"Yajure, Miguel",664337,"R","81.1","91.4","43","79.7",,"88.8","48.5",,
"Crowe, Wil",640444,"R","81","77.6",,"58.4",,"78.6","40.9",,
"Chacín, Jhoulys",468504,"R","80.9","80","42.8","86.7",,"47.5",,,
"Bielak, Brandon",656232,"R","80.9","76.1","45.9","91.8",,"84.5","30.1","37.7",
"Wantz, Andrew",681806,"R","80.9",,"38.2","77.9",,,"38.8",,
"Adam, Jason",592094,"R","80.8",,,"89.9",,"74.1","44.9",,
"Duffey, Tyler",608648,"R","80.7","86.6",,,,"61.2",,,
"Urías, Julio",628711,"L","80.7",,,"89.9",,,,,"48.6"
"Helsley, Ryan",664854,"R","80.7","89.5",,"96.1",,"62.6","34.5",,
"Vincent, Nick",543883,"R","80.6",,"44.5","96.3",,,,,
"Ohtani, Shohei",660271,"R","80.6",,"36.2",,"54.1","89.4",,"56.7",
"Miller, Justin",502522,"R","80.5","81",,,,,"49.9",,
"Zimmermann, Bruce",669145,"L","80.4","84.5",,"98.8",,"42","20.5",,
"Pop, Zach",647315,"R","80.1","81.7",,,,,"33.2",,
"Kelly, Merrill",518876,"R","80","77.1","67.1","79.2",,"67",,,
"Sánchez, Miguel",667376,"R","79.8",,,"80.3",,,"27.8",,
"Guduan, Reymin",594056,"L","79.7",,,,,,"30.4",,
"Medina, Adonis",658431,"R","79.6","81",,"89.9",,"41.8","30.7",,
"Waddell, Brandon",663399,"L","79.6","85.7",,"94.2",,,"23",,
"Poteet, Cody",547001,"R","79.6",,,"82.4",,"63.1","31",,
"Campbell, Paul",669294,"R","79.4",,,"92.4",,"60.3","46.3",,
"Flaherty, Jack",656427,"R","79.3","74.3",,"75.9",,"85.8","50.6",,
"Biddle, Jesse",592145,"L","79.3","79",,,,"86.9","53",,
"Lynn, Lance",458681,"R","79.2","75","33","85.2",,"47.7",,,
"Keuchel, Dallas",572971,"L","79.1","81.7","39.2","90.4",,,"26.8",,
"López, Pablo",641154,"R","78.8","83.5","57.2","90.5",,"68.7",,,
"Greinke, Zack",425844,"R","78.7","84.5","40.8","84.4",,"76.1","42.8",,
"Rogers, Tyler",643511,"R","78.6","80.6",,,,,"68.7",,
"Miller, Andrew",453192,"L","78.4","82.7",,,,,"65.1",,
"Lakins, Travis",664042,"R","78.1","80.3","52.6","89.6",,"76.7",,,
"Manoah, Alek",666201,"R","78","78.5",,"81.7",,,"50.2",,
"Webb, Logan",657277,"R","77.8","77.2","47.8","78.8",,,,"54.8",
"Castellanos, Humberto",528748,"R","77.2","78.7","52.4","94.6",,"68.7",,,
"Barlow, Scott",605130,"R","77.2",,,,,"84.2","45.7",,
"Williams, Taylor",592865,"R","77.2","70.6",,,,,"15.8",,
"Crick, Kyle",605195,"R","77.2",,,,,,"83.7",,
"Coulombe, Danny",543056,"L","77.1","72.8",,,,"91.2","26",,
"Junk, Janson",676083,"R","77.1",,,,,"85.4",,"57.3",
"Raley, Brooks",548384,"L","77","79.4","40.1","86.3",,"68.9",,"52.5",
"Strickland, Hunter",519326,"R","77","72.3",,"84.6",,,"47.1",,
"Armstrong, Shawn",542888,"R","76.7",,"43.9",,,,,,"48"
"Cishek, Steve",518553,"R","76.5","82.1",,,,,"79.4",,
"Gray, Sonny",543243,"R","76.5","70","30.9","86.4",,"88.5","42.2","65.2",
"Hudson, Dakota",641712,"R","76.5","91.2",,,,"62.3","35.2",,
"Lester, Jon",452657,"L","76.4","73.2","55","71.2",,"66.4",,,
"Wainwright, Adam",425794,"R","76.4","82","46","90.1",,"97",,,
"Pruitt, Austin",643493,"R","76.2",,,,,"58.6","25.3",,
"Feltner, Ryan",663372,"R","76.1",,,"58.5",,"84.5","49",,
"Saucedo, Tayler",642048,"L","76","78.8",,"98.8",,"66.9","16.3",,
"Dunning, Dane",641540,"R","75.9","78.3","37","99",,"98.1","58.1",,
"Pressly, Ryan",519151,"R","75.8",,,,,"72.9","28.5",,
"Glasnow, Tyler",607192,"R","75.8",,,"90.3",,"76.4","32.1",,
"Fried, Max",608331,"L","75.7","74.1",,"85.7",,"83.3","35.8","42",
"Scott, Tanner",656945,"L","75.5","80.9",,,,,"33.3",,
"Freeland, Kyle",607536,"L","75.2","69.9","29.7","91.8",,"67.4",,,
"Junis, Jakob",596001,"R","75.2","79.6","43.4","81.5",,,"38.1",,
"Bard, Daniel",453268,"R","75.1","78.1",,"93.5",,,"44.7",,
"Wendelken, J.B.",605525,"R","75.1","80.8",,"99.4",,"93.8","44.9",,
"Thompson, Zach",605507,"R","74.8","76.2","29.4","73.6",,"71.6",,,
"Kluber, Corey",446372,"R","74.8","79.9","36.1","76.6",,"54.3",,,
"Selman, Sam",572125,"L","74.4",,,,,,"48",,
"Wright, Kyle",657140,"R","74.4","71.4",,,,"75.3","31",,
"Northcraft, Aaron",573062,"R","74.4","75.3",,"87.9",,,"42.1",,
"Nelson, Jimmy",519076,"R","74.4",,,,,"83","51.8",,
"Givens, Mychal",571710,"R","74.2",,,"51.6",,,"31.5",,
"Harper, Ryne",607560,"R","74.2",,,,,"81.3","54.3",,
"Ramirez, Noé",598287,"R","74.1",,,"71.6",,"66.8",,,
"Ottavino, Adam",493603,"R","73.9","76.1","30.4","77.3",,,,"72",
"Toussaint, Touki",657053,"R","73.6","72.9",,,"77.7","85.9",,,
"Anderson, Shaun",641312,"R","73.1","72.5",,,,,"36.6",,
"Taylor, Blake",642130,"L","73.1",,,,,,"45.8",,
"Rodríguez, Manuel",655889,"R","72.9","87.9",,,,,"46.4",,
"Oviedo, Johan",670912,"R","72.8",,,"93.5",,"66.9","47.1",,
"Bender, Anthony",669622,"R","72.8","75.3",,,,,"59.4","59.2",
"Ryan, Kyle",594986,"L","72.5","77.1","48.1",,,"44.4",,,
"Madero, Luís",650347,"R","72.5",,,"82.6",,,"38.2",,
"Castano, Daniel",641447,"L","72.3","67.8",,"77.9",,,"25.6",,
"Mejía, J.C.",650496,"R","71.9","70.5",,"71.5",,"85.9","44.9",,
"Williams, Trevor",592866,"R","71.6","72.9",,"89.5",,"57.5","41",,
"González, Chi Chi",592346,"R","71.1","69.4","31","86",,"42","28.5",,
"Hernández, Darwinzon",650382,"L","71",,,,,"75.4","35",,
"Stratton, Chris",608717,"R","71","77.2",,"74.7",,"75.3","36.3",,
"Steele, Justin",657006,"L","71","71.5",,"89.2",,"75.8","54.7",,
"Rosso, Ramón",665759,"R","70.2",,,,,,"34",,
"Paredes, Enoli",660600,"R","69.9",,,,,"71.3","52.2",,
"García, Yimi",554340,"R","69.7","76.9",,"94.3",,"48.6","30.6",,
"Cimber, Adam",643256,"R","69.5","73.3",,,,,"21.2",,
"Schmidt, Clarke",657376,"R","69.2","66.2",,"59.7",,"77.5","26.7",,
"Keller, Brad",641745,"R","69.2","75.6",,"82.3",,,"41.8",,
"Minor, Mike",501985,"L","68.8",,,"96.7",,"76.9","26.6",,
