"entity_name","entity_id","pitch_hand","active_spin_fourseam","active_spin_sinker","active_spin_cutter","active_spin_changeup","active_spin_splitter","active_spin_curve","active_spin_slider","active_spin_sweeper","active_spin_slurve"
"Pallante, Andre",669467,"R","68.6","78.6",,,,"79","32.2",,
"Roycroft, Chris",688297,"R","68.2","93.1","31.5",,,,,,
"Rolison, Ryan",669020,"L","67.4",,,"63.3",,"76.6","34.6",,
"Barlow, Scott",605130,"R","66.4","69",,,,"86.2","45.3","54.4",
"Steele, Justin",657006,"L","66","72.4",,,,"66.7","48",,
"Stroman, Marcus",573186,"R","64.2","61.1","38",,"77.9","73.5","34.2",,"61.6"
"Williams, Trevor",592866,"R","61.8","68.2",,"90.1",,,"37","50.2",
"Festa, Matt",670036,"R","60.4","61","50.4",,,,,"53.3",
"Gray, Sonny",543243,"R","58.3","57","31.7","75.1",,"89.7","34.3","56.6",
"Turnbull, Spencer",605513,"R","52.7",,,"90.4",,"88.2",,"42.5",
"Kent, Zak",687849,"R","52.3","67.7",,,,"81.4","47.3",,
"Saalfrank, Andrew",685314,"L","46.1","53.8",,,,"73",,,
"Lee, Chase",695445,"R","38","37.7",,"75.2",,,,"71",
"Murfee, Penn",682171,"R","36.1","60",,,,,,"75.8",
"Snider, Collin",676092,"R","34.5","37.8","33.1",,,,,"62.1","46.4"
